ID,platform,title,score,audience_score,director,release,genre,subgenre,url
6038,Amazon Prime,Blanc de Blanc,38,,Lucas McNelly,2009,Documentary,Arts,https://www.rottentomatoes.com/m/blanc_de_blanc
6039,Amazon Prime,Captured in Chinatown,38,,Elmer Clifton,1935,Drama,Black Stories,https://www.rottentomatoes.com/m/captured_in_chinatown
6040,Amazon Prime,The Fidel Castro Tapes,38,,Tom Jennings,2014,Documentary,History,https://www.rottentomatoes.com/m/the_fidel_castro_tapes
6041,Amazon Prime,Solar Flare,38,,Max Ksjonda,2020,Sci-Fi & Fantasy,Sci-Fi,https://www.rottentomatoes.com/search?search=Solar%20Flare%20Max%20Ksjonda%202020
6042,Amazon Prime,Baby Cat,38,,Pierre Unia,1986,Horror & Suspense,Animals,https://www.rottentomatoes.com/search?search=baby%20cat%20pierre%20unia%201986
6043,Amazon Prime,Brothers O'Toole,38,,Richard Erdman,1973,Comedy,Parody,https://www.rottentomatoes.com/m/brothers_otoole
6044,Amazon Prime,Faith's Song,38,,Frank Hutto,2017,Drama,Faith & Spirituality,https://www.rottentomatoes.com/m/faiths_song
6045,Amazon Prime,Held For Ransom,38,,Clarence Bricker,1938,Western,Crime,https://www.rottentomatoes.com/m/held_for_ransom
6046,Amazon Prime,Mr. Reckless,38,,Frank McDonald,1948,Western,Classic Movies,https://www.rottentomatoes.com/m/mr_reckless
6047,Amazon Prime,Hearts in Bondage,38,,Lew Ayres,1936,War,Military,https://www.rottentomatoes.com/m/hearts_in_bondage
6048,Amazon Prime,All Over Town,38,,James W. Horne,1937,Comedy,Parody,https://www.rottentomatoes.com/m/all_over_town
6049,Amazon Prime,Virus Shark,38,,Mark Polonia,2021,Horror & Suspense,Disaster,https://www.rottentomatoes.com/m/virus_shark
6050,Amazon Prime,Shadow Government,38,,André van Heerden,2009,Thriller,Espionage,https://www.rottentomatoes.com/m/shadow_government
6051,Amazon Prime,Miracle on Highway 34,38,,Nathan Clarkson,2020,Family,Faith & Spirituality,https://www.rottentomatoes.com/m/miracle_on_highway_34
6052,Amazon Prime,A Million Hits,38,,Janet Harvey,2021,Music,Documentary,https://www.rottentomatoes.com/m/a_million_hits
6053,Amazon Prime,Hot Mess,37,,Lucy Coleman,2021,Comedy,Romantic Comedy,https://www.rottentomatoes.com/m/hot_mess
6054,Amazon Prime,A New Husband for Christmas,37,,Derrick C. Mullen,2020,Romance,Romantic Comedy,https://www.rottentomatoes.com/m/a_new_husband_for_christmas
6055,Amazon Prime,Lilith,37,,Alexander T. Hwang,2021,Horror & Suspense,Horror,https://www.rottentomatoes.com/m/lilith
6056,Amazon Prime,Magic Max,37,,James D. Fields,2021,Family,Fantasy,https://www.rottentomatoes.com/m/magic_max
6057,Amazon Prime,Caryl of the Mountains,37,,Bernard B. Ray,1936,Western,Classic Movies,https://www.rottentomatoes.com/m/caryl_of_the_mountains
6058,Amazon Prime,Yellowneck,37,,R. John Hugh,1955,Western,War,https://www.rottentomatoes.com/m/yellowneck
6059,Amazon Prime,Riders of the Rockies,37,,Robert N. Bradbury,1937,Western,Classic Movies,https://www.rottentomatoes.com/m/riders_of_the_rockies
6060,Amazon Prime,Guns Don't Argue,37,,"Richard Kahn, Richard C. Kahn, Bill Karn",1955,Western,Classic Movies,https://www.rottentomatoes.com/m/guns_dont_argue
6061,Amazon Prime,Nocturnal Agony,37,,Shuaib Mitchell,2014,Drama,Black Stories,https://www.rottentomatoes.com/m/nocturnal_agony
6062,Amazon Prime,Ambush at Dark Canyon,37,23,Dustin Rikert,2012,Western,Suspense,https://www.rottentomatoes.com/m/ambush_at_dark_canyon
6063,Amazon Prime,Hold,37,,Frank Mosley,2009,Drama,Coming of Age,https://www.rottentomatoes.com/m/hold
6064,Amazon Prime,Turned Out,37,,Tyrone TIZAK Jackson,2019,Documentary,Black Stories,https://www.rottentomatoes.com/search?search=Turned%20Out%20Tyrone%20TIZAK%20Jackson%20(2019)
6065,Amazon Prime,Gallagher: An Uncensored Evening,37,,Abel Dare,1980,Comedy,Stand Up,https://www.rottentomatoes.com/m/gallagher_an_uncensored_evening
6066,Amazon Prime,Blanche,37,,Twila LaBar,2019,Drama,Independent Movies,https://www.rottentomatoes.com/m/blanche
6067,Amazon Prime,Making a Killing,37,,Devin Hume,2018,Thriller,Crime,https://www.rottentomatoes.com/m/making_a_killing
6068,Amazon Prime,Musclecar,37,,Dwayne Labbe,2017,Action & Adventure,Coming of Age,https://www.rottentomatoes.com/m/musclecar
6069,Amazon Prime,Jay Mohr: American Treasure,37,,Sam Macaroni,2020,Comedy,Stand Up,https://www.rottentomatoes.com/m/jay_mohr_american_treasure
6070,Amazon Prime,Luv Ka The End,37,45,Bumpy,2011,Comedy,Coming of Age,https://www.rottentomatoes.com/m/luv_ka_the_end/
6071,Amazon Prime,From Other Worlds,37,,Barry Strugatz,2004,Sci-Fi & Fantasy,Sci-Fi,https://www.rottentomatoes.com/m/from_other_worlds
6072,Amazon Prime,Red Sea,37,,Timo Joh Mayer,2017,Documentary,Nature,https://www.rottentomatoes.com/m/red_sea
6073,Amazon Prime,Timber Queen,37,,Frank McDonald,1944,Western,Classic Movies,https://www.rottentomatoes.com/m/timber_queen
6074,Amazon Prime,A Wonderful Christmas,37,,Michael Baez,2007,Family,Holiday,https://www.rottentomatoes.com/m/a_wonderful_christmas
6075,Amazon Prime,A Room Full of Nothing,37,,"Duncan Coe, Elena Weinberg",2020,Drama,Independent Movies,https://www.rottentomatoes.com/m/a_room_full_of_nothing
6076,Amazon Prime,The Outdoorsman,37,,David Haskell,2018,Sports,Nature,https://www.rottentomatoes.com/m/the_outdoorsman
6077,Amazon Prime,Michael Loftus: You've Changed,37,,Manny Rodriguez,2009,Comedy,Stand Up,https://www.rottentomatoes.com/m/manny_rodriguez_youve_changed
6078,Amazon Prime,The Fatal Hour,37,,William Nigh,1940,Film Noir,Crime,https://www.rottentomatoes.com/m/the_fatal_hour
6079,Amazon Prime,Blonde Comet,37,,William Beaudine,1941,Sports,Classic Movies,https://www.rottentomatoes.com/m/blonde_comet
6080,Amazon Prime,Android Uprising,37,,Andrew Bellware,2020,Sci-Fi & Fantasy,Sci-Fi,https://www.rottentomatoes.com/m/android_uprising
6081,Amazon Prime,Nakhuda,37,,Dilip Naik,1981,Drama,Faith & Spirituality,https://www.rottentomatoes.com/Nakhuda
6082,Amazon Prime,The Courageous Dr. Christian,37,,Bernard Vorhaus,1940,Drama,Faith & Spirituality,https://www.rottentomatoes.com/m/the_courageous_dr_christian
6083,Amazon Prime,Got My Hustle Up,37,,"Anthony ""CEO Peso"" Cremeans, Jason dbks Hampton",2019,Drama,Black Stories,https://www.rottentomatoes.com/m/got_my_hustle_up
6084,Amazon Prime,Redhead,37,,"Edward L. Cahn, Melville W. Brown",1941,Comedy,Romantic Comedy,https://www.rottentomatoes.com/m/redhead
6085,Amazon Prime,Western Gold,37,,Howard Bretherton,1937,Western,Classic Movies,https://www.rottentomatoes.com/m/western_gold
6086,Amazon Prime,Timelock,37,,Robert Munic,1996,Action & Adventure,Suspense,https://www.rottentomatoes.com/m/timelock
6087,Amazon Prime,Officer,37,,Ram Gopal Varma,2018,Drama,Crime,https://www.rottentomatoes.com/m/officer
6088,Amazon Prime,Heathens and Thieves,37,,"Megan Peterson, John Douglas Sinclair",2013,Western,Crime,https://www.rottentomatoes.com/m/heathens_and_thieves
6089,Amazon Prime,Elodie,37,,Daniel Ziegler,2019,Drama,Coming of Age,https://www.rottentomatoes.com/m/elodie
6090,Amazon Prime,Premasathi Vattel Te,37,,Dutta Keshav,1987,International,Romantic Comedy,https://www.rottentomatoes.com/search?search=Premasathi%20Vattel%20Te%201987
6091,Amazon Prime,Zero Tolerance,37,,Wych Kaosayananda,2015,Action & Adventure,Espionage,https://www.rottentomatoes.com/m/zero_tolerance
6092,Amazon Prime,The Shop,37,,Shawn Cunningham,2015,Sports,Sports,https://www.rottentomatoes.com/m/the_shop
6093,Amazon Prime,Jasper Redd: Jazz Talk,37,,Jay Chapman,2014,Comedy,Stand Up,https://www.rottentomatoes.com/m/jasper_redd_jazz_talk
6094,Netflix,Darra,37,,Parveen Kumar,2016,Drama,Black Stories,https://www.rottentomatoes.com/m/darra
6095,Amazon Prime,Darra,37,,Parveen Kumar,2016,Drama,Black Stories,https://www.rottentomatoes.com/m/darra
6096,Amazon Prime,Here's Flash Casey,37,,Lynn Shores,1938,Film Noir,Crime,https://www.rottentomatoes.com/m/flash_casey
6097,Amazon Prime,Shhhh,37,,Jason Rutherford,2021,Horror & Suspense,Horror,https://www.google.com/search?q=Shhhh+Jason+Rutherford+2021
6098,Amazon Prime,Kaashmora,37,56,Gokul,2016,Horror & Suspense,Fantasy,https://www.rottentomatoes.com/m/kaashmora
6099,Amazon Prime,Dogged,37,,Richard Rowntree,2017,Horror & Suspense,Horror,https://www.rottentomatoes.com/m/dogged
6100,Amazon Prime,And There Were 4,36,,Saquan Jones,2018,Action & Adventure,Survival,https://www.rottentomatoes.com/m/and_there_were_four
6101,Amazon Prime,Kiss the Bride,36,,Ibrahim Yilla,2011,Romance,Romantic Comedy,https://www.rottentomatoes.com/m/kiss_the_bride
6102,Amazon Prime,Meet Dr. Christian,36,,"Bernard Vorham, Bernard Vorhaus",1939,Drama,Classic Movies,https://www.rottentomatoes.com/m/meet_dr_christian
6103,Amazon Prime,Maximum Impact,36,25,Andrzej Bartkowiak,2018,Action & Adventure,Espionage,https://www.rottentomatoes.com/m/maximum_impact
6104,Amazon Prime,Secondhand Hearts,36,,Austin Everett,2020,Romance,Romantic Comedy,https://www.rottentomatoes.com/m/secondhand_hearts
6105,Amazon Prime,Navy Secrets,36,,Howard Bretherton,1939,Thriller,Espionage,https://www.rottentomatoes.com/m/navy_secrets
6106,Amazon Prime,Craig Shoemaker: Daditude,36,,Manny Rodriguez,2012,Comedy,Stand Up,https://www.rottentomatoes.com/m/craig_shoemaker_daditude
6107,Amazon Prime,Jugni,36,,Shefali Bhushan,2016,Music,Musical,https://www.rottentomatoes.com/m/jugni
6108,Amazon Prime,Lady of Guadalupe,36,,Pedro Brenner,2021,Drama,Faith & Spirituality,https://www.rottentomatoes.com/m/lady_of_guadalupe
6109,Amazon Prime,Assassin's Game,36,,Anoop Rangi,2015,Action & Adventure,Espionage,https://www.rottentomatoes.com/m/assassins_game
6110,Amazon Prime,First Lady,36,,Nina May,2020,Romance,Romantic Comedy,https://www.rottentomatoes.com/m/first_lady
6111,Amazon Prime,Painter,36,,Cory Wexler Grant,2020,Drama,Arthouse,https://www.rottentomatoes.com/m/painter
6112,Amazon Prime,Hollywood High,36,,Patrick Wright,1976,Comedy,Coming of Age,https://www.rottentomatoes.com/m/hollywood_high
6113,Amazon Prime,Silver Stallion,36,,Edward F. Finney,1941,Western,Classic Movies,https://www.rottentomatoes.com/m/silver_stallion
6114,Amazon Prime,Elfette Saves Christmas,36,,Christian Cashmir,2019,Family,Fantasy,https://www.rottentomatoes.com/m/elfette_saves_christmas
6115,Amazon Prime,Nicole Burch: Never Been Kissed,36,68,Corey Martin Craig,2020,Romance,Coming of Age,https://www.rottentomatoes.com/m/never_been_kissed
6116,Amazon Prime,Choosi Choodangaane,36,,Sesha Sindhu Rao,2020,Romance,Coming of Age,https://www.rottentomatoes.com/m/choosi_choodangaane
6117,Amazon Prime,Student of the Year 2,36,32,Punit Malhotra,2019,Sports,Coming of Age,https://www.rottentomatoes.com/m/student_of_the_year_2
6118,Amazon Prime,Finding Jesus,36,,Jason Wright,2020,Documentary,Faith & Spirituality,https://www.rottentomatoes.com/search?search=Finding%20Jesus%20Jason%20Wright%202020
6119,Amazon Prime,Black History Activators,36,,Beverly Davis,2019,Documentary,Black Stories,https://www.google.com/search?q=Black+History+Activators+Beverly+Davis+2019
6120,Amazon Prime,Before All Others,36,,Auturo Gavino,2016,Drama,Coming of Age,https://www.rottentomatoes.com/m/before_all_others
6121,Amazon Prime,Scary Bride,36,,Dan Grin,2020,Horror & Suspense,Horror,https://www.rottentomatoes.com/m/scary_bride
6122,Amazon Prime,Elayne Boosler: Party of One,36,,Steve Gerbson,1986,Comedy,Stand Up,https://www.rottentomatoes.com/m/elayne_boosler_party_of_one
6123,Amazon Prime,Waiting on Mary,36,,Corey Horton,2016,Romance,Romantic Comedy,https://www.rottentomatoes.com/m/waiting_on_mary
6124,Amazon Prime,Honeymoon Limited,36,,Arthur Lubin,1935,Romance,Romantic Comedy,https://www.rottentomatoes.com/m/honeymoon_limited
6125,Amazon Prime,The Adventures of Petey and Friends,36,,Qiao Fang,2016,Family,Animals,https://www.rottentomatoes.com/m/the_adventures_of_petey_and_friends
6126,Amazon Prime,Reg'lar Fellers,36,,Arthur Dreifuss,1941,Comedy,Coming of Age,https://www.rottentomatoes.com/m/reglar_fellers/
6127,Amazon Prime,Diamond in the Rough,36,,Rob Walker,2019,Drama,Coming of Age,https://www.rottentomatoes.com/m/diamond_in_the_rough
6128,Amazon Prime,Ian Bagg: Conversations,36,,Ian Bagg,2018,Comedy,Stand Up,https://www.rottentomatoes.com/m/ian_bagg_conversations
6129,Amazon Prime,I'd Give My Life,36,,Edwin L. Marin,1936,Drama,Black Stories,https://www.rottentomatoes.com/m/id_give_my_life
6130,Amazon Prime,John Heffron: Middle Class Funny,36,,Manny Rodriguez,2009,Comedy,Stand Up,https://www.rottentomatoes.com/m/john_heffron_middle_class_funny
6131,Amazon Prime,Sing Sing Nights,36,,Lewis D. Collins,1934,Music,Musical,https://www.rottentomatoes.com/m/sing_sing_nights
6132,Amazon Prime,Marina Franklin: Single Black Female,36,,Brian Volk-Weiss,2019,Comedy,Black Stories,https://www.rottentomatoes.com/m/marina_franklin_single_black_female
6133,Amazon Prime,Jimmy Dore: Sentenced To Live,36,,Jay Karas,2015,Comedy,Stand Up,https://www.rottentomatoes.com/m/jimmy_dore_sentenced_to_live/
6134,Amazon Prime,Queen of the Yukon,36,,Phil Rosen,1940,Western,Classic Movies,https://www.rottentomatoes.com/m/queen_of_the_yukon
6135,Amazon Prime,Switchin' The Script,36,,Jason Hewitt,2012,Comedy,Stand Up,https://www.rottentomatoes.com/m/switchin_the_script
6136,Amazon Prime,When the Lights Go On Again,36,,William K. Howard,1944,Drama,Classic Movies,https://www.rottentomatoes.com/m/when_the_lights_go_on_again/
6137,Amazon Prime,Tuareg: Desert Warrior,36,,Enzo Castellari,2007,Action & Adventure,Military,https://www.rottentomatoes.com/m/tuareg_desert_warrior
6138,Amazon Prime,Monte Carlo Nights,36,,William Nigh,1934,Romance,Classic Movies,https://www.rottentomatoes.com/m/monte_carlo_nights
6139,Amazon Prime,Gallagher: That's Stupid,36,,Gallagher,1982,Comedy,Stand Up,https://www.rottentomatoes.com/m/gallagher_thats_stupid
6140,Amazon Prime,Prayer Never Fails,35,,Wes Miller,2017,Drama,Faith & Spirituality,https://www.rottentomatoes.com/m/prayer_never_fails
6141,Amazon Prime,Jaws of Justice,35,,Spencer Gordon Bennet,1933,Action & Adventure,Crime,https://www.rottentomatoes.com/m/jaws_of_justice
6142,Amazon Prime,Wallaby Jim of the Islands,35,,Charles Lamont,1937,Action & Adventure,Animals,https://www.rottentomatoes.com/m/wallaby_jim_of_the_islands
6143,Amazon Prime,Convention Girl,35,,Luther Reed,1935,Musical,Musical,https://www.rottentomatoes.com/m/convention_girl
6144,Amazon Prime,Paradise Isle,35,,Arthur Greville Collins,1937,Drama,Classic Movies,https://www.rottentomatoes.com/m/paradise_isle
6145,Amazon Prime,Inside the Law,35,,Hamilton MacFadden,1950,Drama,Crime,https://www.rottentomatoes.com/m/inside_the_law
6146,Amazon Prime,William Lee Martin: Standing in the Middle,35,,Brandon Jones,2019,Comedy,Stand Up,https://www.rottentomatoes.com/m/william_lee_martin_standing_in_the_middle
6147,Amazon Prime,Blackmail,35,56,Abhinay Deo,2018,Thriller,Crime,https://www.rottentomatoes.com/m/blackmail
6148,Amazon Prime,Moonfire,35,,Michael Parkhurst,1970,Drama,Independent Movies,https://www.rottentomatoes.com/m/moonfire
6149,Amazon Prime,Sky Racket,35,,"Robert F. Hill & Sam Katzman, Robert F. Hill, Sam Katzman",1937,Action & Adventure,Classic Movies,https://www.rottentomatoes.com/m/sky_racket
6150,Amazon Prime,Stinger,35,,Martin Munthe,2005,Drama,Coming of Age,https://www.rottentomatoes.com/m/stinger
6151,Amazon Prime,The Dance,35,,Rino Arreaza,2020,Music,Dance,https://www.rottentomatoes.com/m/the_dance
6152,Amazon Prime,Laundry Day,35,,Randy Mack,2018,Drama,Independent Movies,https://www.rottentomatoes.com/m/laundry_day
6153,Amazon Prime,Jeff Garcia: The Ten Dollar Ticket,35,,Jeff Garcia,2015,Comedy,Stand Up,https://www.rottentomatoes.com/m/jeff_garcia_the_ten_dollar_ticket
6154,Amazon Prime,Fishbowl,35,,"Stephen Kinigopoulos, Alexa Kinigopoulos",2020,Drama,Coming of Age,https://www.rottentomatoes.com/m/fishbowl
6155,Amazon Prime,Honor Amongst Men,35,,Fred Carpenter,2021,Drama,Crime,https://www.rottentomatoes.com/search?search=honor%20amongst%20men%202021
6156,Amazon Prime,Sasheer Zamata: Pizza Mind,35,,Chioke Nassor,2017,Comedy,Stand Up,https://www.rottentomatoes.com/m/sasheer_zamata_pizza_mind
6157,Amazon Prime,Tartarus,35,,Dave Wascavage,2005,Horror & Suspense,Cult Movies,https://www.rottentomatoes.com/m/tartarus
6158,Amazon Prime,Dancing Ninja,35,,"Mitchell Klebanoff, Kelly Sandefur",2010,Comedy,Dance,https://www.rottentomatoes.com/m/dancing_ninja
6159,Amazon Prime,Templar Nation,35,,Brian Vance,2013,Action & Adventure,Espionage,https://www.rottentomatoes.com/m/templar_nation
6160,Amazon Prime,Claudia Oshry: Disgraced Queen,34,,Brian Volk-Weiss,2020,Reality & Variety,Reality,https://www.rottentomatoes.com/m/claudia_oshry_disgraced_queen
6161,Amazon Prime,The Cat in the Hat Knows a Lot About Camping!,34,,Paul Hunt,2017,Family,Kids,https://www.rottentomatoes.com/m/the_cat_in_the_hat_knows_a_lot_about_camping/
6162,Amazon Prime,Italy's Mystery Mountains,34,,"Doug Prose, Diane LaMacchia",2014,Documentary,Nature,https://www.rottentomatoes.com/m/italys_mystery_mountains
6163,Amazon Prime,The Yousers,34,,Darren Brown,2020,Reality & Variety,Reality,https://www.rottentomatoes.com/m/the_yousers
6164,Amazon Prime,Mummy Dearest,34,,White Cross,2018,Horror & Suspense,Horror,https://www.rottentomatoes.com/m/mummy_dearest
6165,Amazon Prime,1/2 New Year,34,,Tom Morash,2019,Comedy,Coming of Age,https://www.rottentomatoes.com/m/1_2_new_year
6166,Amazon Prime,Evan Straw,34,,Michael Legge,2010,Comedy,Stand Up,https://www.rottentomatoes.com/m/evan_straw
6167,Amazon Prime,Drastic Measures,34,,Wade Alexander,2019,Thriller,Medical,https://www.rottentomatoes.com/m/drastic_measures
6168,Amazon Prime,Terror at Bigfoot Pond,34,,David Rambaldi,2020,Horror & Suspense,Horror,https://www.rottentomatoes.com/search?search=Terror%20at%20Bigfoot%20Pond%202020
6169,Amazon Prime,Snitch'd,34,,James Cahill,2003,Thriller,Crime,https://www.rottentomatoes.com/m/snitchd
6170,Amazon Prime,Pink Heat,34,,Sean LaFollette,2017,Action & Adventure,Suspense,https://www.rottentomatoes.com/m/pink_heat
6171,Amazon Prime,The Reunited States,33,78,Ben Rekhi,2021,Documentary,Special Interest,https://www.rottentomatoes.com/m/the_reunited_states
6172,Amazon Prime,Zabardast,33,,Mahesh Kothare,2007,International,Coming of Age,https://www.rottentomatoes.com/search?search=zabardast%202007
6173,Amazon Prime,Tusks,33,,Tara Moore,1988,Drama,Coming of Age,https://www.rottentomatoes.com/m/tusks
6174,Amazon Prime,Captain Calamity,33,,John Reinhardt,1936,Action & Adventure,Survival,https://www.rottentomatoes.com/m/captain_calamity
6175,Amazon Prime,The Young Land,33,,Ted Tetzlaff,1959,Western,Coming of Age,https://www.rottentomatoes.com/m/young_land/
6176,Amazon Prime,Any Last Words?,33,,Vaughn Taylor,2012,Thriller,Suspense,https://www.rottentomatoes.com/m/any_last_words
6177,Amazon Prime,A Box of Faith,33,,Auturo Gavino,2015,Drama,Faith & Spirituality,https://www.rottentomatoes.com/m/a_box_of_faith
6178,Amazon Prime,18 Vayasu,32,,R. Panneerselvam,2012,Drama,Coming of Age,https://www.rottentomatoes.com/m/18_vayasu
6179,Amazon Prime,Konga TNT,32,,Brett Kelly,2021,Horror & Suspense,Horror,https://www.rottentomatoes.com/m/konga_tnt
6180,Amazon Prime,Marital Problems,32,,Dia Taylor,2017,Drama,Black Stories,https://www.rottentomatoes.com/m/marital_problems
